,respondent_id,seasonal_vaccine,xyz_vaccine
21365,48072,0.1,0.1
21366,48073,0.3,0.3
21367,48074,0.4,0.4
21368,48075,0.8,0.8
21369,48076,0.4,0.4
21370,48077,0.5,0.5
21371,48078,0.1,0.1
21372,48079,0.4,0.4
21373,48080,0.5,0.5
21374,48081,0.6,0.6
21375,48082,0.1,0.1
21376,48083,0.3,0.3
21377,48084,0.2,0.2
21378,48085,0.3,0.3
21379,48086,0.2,0.2
21380,48087,0.4,0.4
21381,48088,0.1,0.1
21382,48089,0.5,0.5
21383,48090,0.6,0.6
21384,48091,0.9,0.9
21385,48092,0.1,0.1
21386,48093,0.9,0.9
21387,48094,0.5,0.5
21388,48095,0.8,0.8
21389,48096,0.2,0.2
21390,48097,0.8,0.8
21391,48098,0.5,0.5
21392,48099,0.2,0.2
21393,48100,0.3,0.3
21394,48101,0.2,0.2
21395,48102,0.2,0.2
21396,48103,0.1,0.1
21397,48104,0.2,0.2
21398,48105,0.8,0.8
21399,48106,0.3,0.3
21400,48107,0.2,0.2
21401,48108,0.2,0.2
21402,48109,0.3,0.3
21403,48110,0.7,0.7
21404,48111,0.2,0.2
21405,48112,0.0,0.0
21406,48113,0.8,0.8
21407,48114,0.4,0.4
21408,48115,0.5,0.5
21409,48116,0.3,0.3
21410,48117,0.1,0.1
21411,48118,0.3,0.3
21412,48119,0.3,0.3
21413,48120,0.3,0.3
21414,48121,0.1,0.1
21415,48122,0.4,0.4
21416,48123,0.2,0.2
21417,48124,0.3,0.3
21418,48125,0.3,0.3
21419,48126,0.5,0.5
21420,48127,0.1,0.1
21421,48128,0.2,0.2
21422,48129,0.3,0.3
21423,48130,0.4,0.4
21424,48131,0.2,0.2
21425,48132,0.1,0.1
21426,48133,0.2,0.2
21427,48134,0.3,0.3
21428,48135,0.4,0.4
21429,48136,0.5,0.5
21430,48137,0.5,0.5
21431,48138,0.2,0.2
21432,48139,0.7,0.7
21433,48140,0.1,0.1
21434,48141,0.1,0.1
21435,48142,0.9,0.9
21436,48143,0.2,0.2
21437,48144,0.5,0.5
21438,48145,0.3,0.3
21439,48146,0.4,0.4
21440,48147,0.4,0.4
21441,48148,0.1,0.1
21442,48149,0.2,0.2
21443,48150,0.3,0.3
21444,48151,0.1,0.1
21445,48152,0.2,0.2
21446,48153,0.2,0.2
21447,48154,0.3,0.3
21448,48155,0.6,0.6
21449,48156,0.2,0.2
21450,48157,0.3,0.3
21451,48158,0.4,0.4
21452,48159,0.0,0.0
21453,48160,0.2,0.2
21454,48161,0.2,0.2
21455,48162,0.6,0.6
21456,48163,0.5,0.5
21457,48164,0.4,0.4
21458,48165,0.2,0.2
21459,48166,0.1,0.1
21460,48167,0.3,0.3
21461,48168,0.3,0.3
21462,48169,0.1,0.1
21463,48170,0.1,0.1
21464,48171,0.5,0.5
21465,48172,0.3,0.3
21466,48173,0.0,0.0
21467,48174,0.5,0.5
21468,48175,0.2,0.2
21469,48176,0.2,0.2
21470,48177,0.4,0.4
21471,48178,0.1,0.1
21472,48179,0.1,0.1
21473,48180,0.4,0.4
21474,48181,0.1,0.1
21475,48182,0.4,0.4
21476,48183,0.2,0.2
21477,48184,0.2,0.2
21478,48185,0.8,0.8
21479,48186,0.7,0.7
21480,48187,0.5,0.5
21481,48188,0.1,0.1
21482,48189,0.4,0.4
21483,48190,0.2,0.2
21484,48191,0.6,0.6
21485,48192,0.6,0.6
21486,48193,0.1,0.1
21487,48194,0.4,0.4
21488,48195,0.2,0.2
21489,48196,0.4,0.4
21490,48197,0.8,0.8
21491,48198,0.3,0.3
21492,48199,0.4,0.4
21493,48200,0.2,0.2
21494,48201,0.3,0.3
21495,48202,0.1,0.1
21496,48203,0.5,0.5
21497,48204,0.6,0.6
21498,48205,0.2,0.2
21499,48206,0.0,0.0
21500,48207,0.4,0.4
21501,48208,0.2,0.2
21502,48209,0.7,0.7
21503,48210,0.1,0.1
21504,48211,0.1,0.1
21505,48212,0.6,0.6
21506,48213,0.0,0.0
21507,48214,0.6,0.6
21508,48215,0.1,0.1
21509,48216,0.1,0.1
21510,48217,0.5,0.5
21511,48218,0.5,0.5
21512,48219,0.3,0.3
21513,48220,0.2,0.2
21514,48221,0.1,0.1
21515,48222,0.1,0.1
21516,48223,0.5,0.5
21517,48224,0.1,0.1
21518,48225,0.8,0.8
21519,48226,0.2,0.2
21520,48227,0.5,0.5
21521,48228,0.4,0.4
21522,48229,0.6,0.6
21523,48230,0.2,0.2
21524,48231,0.0,0.0
21525,48232,0.2,0.2
21526,48233,0.3,0.3
21527,48234,0.0,0.0
21528,48235,0.6,0.6
21529,48236,0.6,0.6
21530,48237,0.1,0.1
21531,48238,0.4,0.4
21532,48239,0.4,0.4
21533,48240,0.8,0.8
21534,48241,0.2,0.2
21535,48242,0.1,0.1
21536,48243,0.2,0.2
21537,48244,0.3,0.3
21538,48245,0.4,0.4
21539,48246,0.3,0.3
21540,48247,0.3,0.3
21541,48248,0.1,0.1
21542,48249,0.2,0.2
21543,48250,0.6,0.6
21544,48251,0.1,0.1
21545,48252,0.4,0.4
21546,48253,0.1,0.1
21547,48254,0.6,0.6
21548,48255,0.7,0.7
21549,48256,0.6,0.6
21550,48257,0.3,0.3
21551,48258,0.1,0.1
21552,48259,0.4,0.4
21553,48260,0.5,0.5
21554,48261,0.1,0.1
21555,48262,0.2,0.2
21556,48263,0.1,0.1
21557,48264,0.3,0.3
21558,48265,0.3,0.3
21559,48266,0.1,0.1
21560,48267,0.5,0.5
21561,48268,0.8,0.8
21562,48269,0.2,0.2
21563,48270,0.6,0.6
21564,48271,0.2,0.2
21565,48272,0.8,0.8
21566,48273,0.1,0.1
21567,48274,0.9,0.9
21568,48275,0.1,0.1
21569,48276,0.6,0.6
21570,48277,0.3,0.3
21571,48278,0.6,0.6
21572,48279,0.2,0.2
21573,48280,0.2,0.2
21574,48281,0.4,0.4
21575,48282,0.8,0.8
21576,48283,0.4,0.4
21577,48284,0.4,0.4
21578,48285,0.3,0.3
21579,48286,0.6,0.6
21580,48287,0.2,0.2
21581,48288,0.4,0.4
21582,48289,0.2,0.2
21583,48290,0.9,0.9
21584,48291,0.4,0.4
21585,48292,0.8,0.8
21586,48293,0.1,0.1
21587,48294,0.6,0.6
21588,48295,0.2,0.2
21589,48296,0.9,0.9
21590,48297,0.4,0.4
21591,48298,0.6,0.6
21592,48299,0.7,0.7
21593,48300,0.1,0.1
21594,48301,0.2,0.2
21595,48302,0.4,0.4
21596,48303,0.2,0.2
21597,48304,0.1,0.1
21598,48305,0.2,0.2
21599,48306,0.0,0.0
21600,48307,0.1,0.1
21601,48308,0.1,0.1
21602,48309,0.7,0.7
21603,48310,0.4,0.4
21604,48311,0.2,0.2
21605,48312,0.1,0.1
21606,48313,0.3,0.3
21607,48314,0.0,0.0
21608,48315,0.4,0.4
21609,48316,0.5,0.5
21610,48317,0.3,0.3
21611,48318,0.1,0.1
21612,48319,0.1,0.1
21613,48320,0.8,0.8
21614,48321,0.1,0.1
21615,48322,0.2,0.2
21616,48323,0.0,0.0
21617,48324,0.4,0.4
21618,48325,0.6,0.6
21619,48326,0.3,0.3
21620,48327,0.1,0.1
21621,48328,0.8,0.8
21622,48329,0.1,0.1
21623,48330,0.4,0.4
21624,48331,0.2,0.2
21625,48332,0.5,0.5
21626,48333,0.1,0.1
21627,48334,0.1,0.1
21628,48335,0.8,0.8
21629,48336,0.1,0.1
21630,48337,0.7,0.7
21631,48338,0.3,0.3
21632,48339,0.1,0.1
21633,48340,0.2,0.2
21634,48341,0.3,0.3
21635,48342,0.3,0.3
21636,48343,0.8,0.8
21637,48344,0.3,0.3
21638,48345,0.4,0.4
21639,48346,0.3,0.3
21640,48347,0.2,0.2
21641,48348,0.2,0.2
21642,48349,0.2,0.2
21643,48350,0.8,0.8
21644,48351,0.6,0.6
21645,48352,0.4,0.4
21646,48353,0.3,0.3
21647,48354,0.8,0.8
21648,48355,0.2,0.2
21649,48356,0.5,0.5
21650,48357,0.2,0.2
21651,48358,0.3,0.3
21652,48359,0.2,0.2
21653,48360,0.3,0.3
21654,48361,0.3,0.3
21655,48362,0.2,0.2
21656,48363,0.4,0.4
21657,48364,0.6,0.6
21658,48365,0.3,0.3
21659,48366,0.1,0.1
21660,48367,0.4,0.4
21661,48368,0.6,0.6
21662,48369,0.6,0.6
21663,48370,0.7,0.7
21664,48371,0.4,0.4
21665,48372,0.6,0.6
21666,48373,0.5,0.5
21667,48374,0.3,0.3
21668,48375,0.2,0.2
21669,48376,0.1,0.1
21670,48377,0.2,0.2
21671,48378,0.3,0.3
21672,48379,0.2,0.2
21673,48380,0.3,0.3
21674,48381,0.2,0.2
21675,48382,0.3,0.3
21676,48383,0.2,0.2
21677,48384,0.4,0.4
21678,48385,0.4,0.4
21679,48386,0.2,0.2
21680,48387,0.1,0.1
21681,48388,0.2,0.2
21682,48389,0.6,0.6
21683,48390,0.2,0.2
21684,48391,0.3,0.3
21685,48392,0.3,0.3
21686,48393,0.4,0.4
21687,48394,0.7,0.7
21688,48395,0.2,0.2
21689,48396,0.8,0.8
21690,48397,0.7,0.7
21691,48398,0.2,0.2
21692,48399,0.9,0.9
21693,48400,0.5,0.5
21694,48401,0.8,0.8
21695,48402,0.2,0.2
21696,48403,0.1,0.1
21697,48404,0.1,0.1
21698,48405,0.1,0.1
21699,48406,0.3,0.3
21700,48407,0.2,0.2
21701,48408,0.0,0.0
21702,48409,0.4,0.4
21703,48410,0.2,0.2
21704,48411,0.1,0.1
21705,48412,0.1,0.1
21706,48413,0.4,0.4
21707,48414,0.1,0.1
21708,48415,0.8,0.8
21709,48416,0.5,0.5
21710,48417,0.1,0.1
21711,48418,0.8,0.8
21712,48419,0.2,0.2
21713,48420,0.1,0.1
21714,48421,0.2,0.2
21715,48422,0.7,0.7
21716,48423,0.4,0.4
21717,48424,0.2,0.2
21718,48425,0.1,0.1
21719,48426,0.1,0.1
21720,48427,0.2,0.2
21721,48428,0.3,0.3
21722,48429,0.4,0.4
21723,48430,0.5,0.5
21724,48431,0.4,0.4
21725,48432,0.4,0.4
21726,48433,0.2,0.2
21727,48434,0.7,0.7
21728,48435,0.2,0.2
21729,48436,0.1,0.1
21730,48437,0.3,0.3
21731,48438,0.5,0.5
21732,48439,0.2,0.2
21733,48440,0.4,0.4
21734,48441,0.1,0.1
21735,48442,0.4,0.4
21736,48443,0.6,0.6
21737,48444,0.2,0.2
21738,48445,0.7,0.7
21739,48446,0.2,0.2
21740,48447,0.2,0.2
21741,48448,0.2,0.2
21742,48449,0.6,0.6
21743,48450,0.0,0.0
21744,48451,0.7,0.7
21745,48452,0.4,0.4
21746,48453,0.8,0.8
21747,48454,0.4,0.4
21748,48455,0.3,0.3
21749,48456,0.3,0.3
21750,48457,0.4,0.4
21751,48458,0.6,0.6
21752,48459,0.2,0.2
21753,48460,0.1,0.1
21754,48461,0.1,0.1
21755,48462,0.3,0.3
21756,48463,0.4,0.4
21757,48464,0.1,0.1
21758,48465,0.4,0.4
21759,48466,0.4,0.4
21760,48467,0.5,0.5
21761,48468,0.8,0.8
21762,48469,0.3,0.3
21763,48470,0.6,0.6
21764,48471,0.3,0.3
21765,48472,0.2,0.2
21766,48473,0.7,0.7
21767,48474,0.1,0.1
21768,48475,0.3,0.3
21769,48476,0.6,0.6
21770,48477,0.3,0.3
21771,48478,0.1,0.1
21772,48479,0.4,0.4
21773,48480,0.0,0.0
21774,48481,0.2,0.2
21775,48482,0.2,0.2
21776,48483,0.8,0.8
21777,48484,0.2,0.2
21778,48485,0.8,0.8
21779,48486,0.4,0.4
21780,48487,0.6,0.6
21781,48488,0.1,0.1
21782,48489,0.1,0.1
21783,48490,0.6,0.6
21784,48491,0.5,0.5
21785,48492,0.4,0.4
21786,48493,0.2,0.2
21787,48494,0.0,0.0
21788,48495,0.3,0.3
21789,48496,0.2,0.2
21790,48497,0.7,0.7
21791,48498,0.1,0.1
21792,48499,0.5,0.5
21793,48500,0.4,0.4
21794,48501,0.1,0.1
21795,48502,0.5,0.5
21796,48503,0.2,0.2
21797,48504,0.1,0.1
21798,48505,0.1,0.1
21799,48506,0.7,0.7
21800,48507,0.2,0.2
21801,48508,0.9,0.9
21802,48509,0.4,0.4
21803,48510,0.6,0.6
21804,48511,0.2,0.2
21805,48512,0.1,0.1
21806,48513,0.1,0.1
21807,48514,0.8,0.8
21808,48515,0.5,0.5
21809,48516,0.2,0.2
21810,48517,0.5,0.5
21811,48518,0.1,0.1
21812,48519,0.7,0.7
21813,48520,0.4,0.4
21814,48521,0.4,0.4
21815,48522,0.3,0.3
21816,48523,0.7,0.7
21817,48524,0.2,0.2
21818,48525,0.1,0.1
21819,48526,0.5,0.5
21820,48527,0.7,0.7
21821,48528,0.6,0.6
21822,48529,0.7,0.7
21823,48530,0.4,0.4
21824,48531,0.6,0.6
21825,48532,0.6,0.6
21826,48533,0.7,0.7
21827,48534,0.2,0.2
21828,48535,0.1,0.1
21829,48536,0.2,0.2
21830,48537,0.2,0.2
21831,48538,0.2,0.2
21832,48539,0.1,0.1
21833,48540,0.4,0.4
21834,48541,0.0,0.0
21835,48542,0.3,0.3
21836,48543,0.2,0.2
21837,48544,0.1,0.1
21838,48545,0.4,0.4
21839,48546,0.1,0.1
21840,48547,0.2,0.2
21841,48548,0.2,0.2
21842,48549,0.7,0.7
21843,48550,0.5,0.5
21844,48551,0.3,0.3
21845,48552,0.7,0.7
21846,48553,0.2,0.2
21847,48554,0.1,0.1
21848,48555,0.2,0.2
21849,48556,0.4,0.4
21850,48557,0.5,0.5
21851,48558,0.1,0.1
21852,48559,0.2,0.2
21853,48560,0.4,0.4
21854,48561,0.4,0.4
21855,48562,0.1,0.1
21856,48563,0.2,0.2
21857,48564,0.1,0.1
21858,48565,0.5,0.5
21859,48566,0.3,0.3
21860,48567,0.5,0.5
21861,48568,0.3,0.3
21862,48569,0.0,0.0
21863,48570,0.1,0.1
21864,48571,0.4,0.4
21865,48572,0.7,0.7
21866,48573,0.2,0.2
21867,48574,0.1,0.1
21868,48575,0.5,0.5
21869,48576,0.2,0.2
21870,48577,0.8,0.8
21871,48578,0.8,0.8
21872,48579,0.7,0.7
21873,48580,0.2,0.2
21874,48581,0.6,0.6
21875,48582,0.5,0.5
21876,48583,0.1,0.1
21877,48584,0.7,0.7
21878,48585,0.5,0.5
21879,48586,0.3,0.3
21880,48587,0.7,0.7
21881,48588,0.4,0.4
21882,48589,0.3,0.3
21883,48590,0.2,0.2
21884,48591,0.1,0.1
21885,48592,0.6,0.6
21886,48593,0.1,0.1
21887,48594,0.8,0.8
21888,48595,0.2,0.2
21889,48596,0.3,0.3
21890,48597,0.6,0.6
21891,48598,0.5,0.5
21892,48599,0.8,0.8
21893,48600,0.8,0.8
21894,48601,0.3,0.3
21895,48602,0.3,0.3
21896,48603,0.2,0.2
21897,48604,0.7,0.7
21898,48605,0.0,0.0
21899,48606,0.6,0.6
21900,48607,0.3,0.3
21901,48608,0.0,0.0
21902,48609,0.6,0.6
21903,48610,0.4,0.4
21904,48611,0.1,0.1
21905,48612,0.5,0.5
21906,48613,0.3,0.3
21907,48614,0.1,0.1
21908,48615,0.1,0.1
21909,48616,0.6,0.6
21910,48617,0.8,0.8
21911,48618,0.4,0.4
21912,48619,0.1,0.1
21913,48620,0.4,0.4
21914,48621,0.3,0.3
21915,48622,0.2,0.2
21916,48623,0.3,0.3
21917,48624,0.2,0.2
21918,48625,0.2,0.2
21919,48626,0.2,0.2
21920,48627,0.4,0.4
21921,48628,0.1,0.1
21922,48629,0.0,0.0
21923,48630,0.1,0.1
21924,48631,0.8,0.8
21925,48632,0.1,0.1
21926,48633,0.0,0.0
21927,48634,0.1,0.1
21928,48635,0.6,0.6
21929,48636,0.3,0.3
21930,48637,0.6,0.6
21931,48638,0.1,0.1
21932,48639,0.2,0.2
21933,48640,0.4,0.4
21934,48641,0.5,0.5
21935,48642,0.3,0.3
21936,48643,0.7,0.7
21937,48644,0.4,0.4
21938,48645,0.7,0.7
21939,48646,0.3,0.3
21940,48647,0.1,0.1
21941,48648,0.1,0.1
21942,48649,0.4,0.4
21943,48650,0.7,0.7
21944,48651,0.2,0.2
21945,48652,0.4,0.4
21946,48653,0.0,0.0
21947,48654,0.3,0.3
21948,48655,0.1,0.1
21949,48656,0.5,0.5
21950,48657,0.3,0.3
21951,48658,0.5,0.5
21952,48659,0.7,0.7
21953,48660,0.1,0.1
21954,48661,0.7,0.7
21955,48662,0.5,0.5
21956,48663,0.4,0.4
21957,48664,0.2,0.2
21958,48665,0.2,0.2
21959,48666,0.8,0.8
21960,48667,0.0,0.0
21961,48668,0.1,0.1
21962,48669,0.6,0.6
21963,48670,0.1,0.1
21964,48671,0.3,0.3
21965,48672,0.2,0.2
21966,48673,0.5,0.5
21967,48674,0.2,0.2
21968,48675,0.1,0.1
21969,48676,0.1,0.1
21970,48677,0.4,0.4
21971,48678,0.4,0.4
21972,48679,0.7,0.7
21973,48680,0.1,0.1
21974,48681,0.6,0.6
21975,48682,0.1,0.1
21976,48683,0.2,0.2
21977,48684,0.1,0.1
21978,48685,0.1,0.1
21979,48686,0.7,0.7
21980,48687,0.7,0.7
21981,48688,0.5,0.5
21982,48689,0.2,0.2
21983,48690,0.2,0.2
21984,48691,0.7,0.7
21985,48692,0.8,0.8
21986,48693,0.3,0.3
21987,48694,0.8,0.8
21988,48695,0.6,0.6
21989,48696,0.6,0.6
21990,48697,0.8,0.8
21991,48698,0.0,0.0
21992,48699,0.5,0.5
21993,48700,0.8,0.8
21994,48701,0.2,0.2
21995,48702,0.1,0.1
21996,48703,0.2,0.2
21997,48704,0.1,0.1
21998,48705,0.4,0.4
21999,48706,0.4,0.4
22000,48707,0.1,0.1
22001,48708,0.3,0.3
22002,48709,0.8,0.8
22003,48710,0.2,0.2
22004,48711,0.8,0.8
22005,48712,0.2,0.2
22006,48713,0.2,0.2
22007,48714,0.2,0.2
22008,48715,0.1,0.1
22009,48716,0.2,0.2
22010,48717,0.9,0.9
22011,48718,0.6,0.6
22012,48719,0.4,0.4
22013,48720,0.4,0.4
22014,48721,0.8,0.8
22015,48722,0.5,0.5
22016,48723,0.2,0.2
22017,48724,0.1,0.1
22018,48725,0.2,0.2
22019,48726,0.5,0.5
22020,48727,0.4,0.4
22021,48728,0.6,0.6
22022,48729,0.5,0.5
22023,48730,0.6,0.6
22024,48731,0.5,0.5
22025,48732,0.5,0.5
22026,48733,0.3,0.3
22027,48734,0.2,0.2
22028,48735,0.6,0.6
22029,48736,0.1,0.1
22030,48737,0.3,0.3
22031,48738,0.1,0.1
22032,48739,0.8,0.8
22033,48740,0.7,0.7
22034,48741,0.3,0.3
22035,48742,0.1,0.1
22036,48743,0.1,0.1
22037,48744,0.0,0.0
22038,48745,0.2,0.2
22039,48746,0.4,0.4
22040,48747,0.1,0.1
22041,48748,0.4,0.4
22042,48749,0.8,0.8
22043,48750,0.3,0.3
22044,48751,0.3,0.3
22045,48752,0.6,0.6
22046,48753,0.0,0.0
22047,48754,0.4,0.4
22048,48755,0.6,0.6
22049,48756,0.4,0.4
22050,48757,0.0,0.0
22051,48758,0.8,0.8
22052,48759,0.4,0.4
22053,48760,0.7,0.7
22054,48761,0.8,0.8
22055,48762,0.3,0.3
22056,48763,0.4,0.4
22057,48764,0.1,0.1
22058,48765,0.6,0.6
22059,48766,0.0,0.0
22060,48767,0.4,0.4
22061,48768,0.3,0.3
22062,48769,0.2,0.2
22063,48770,0.3,0.3
22064,48771,0.4,0.4
22065,48772,0.2,0.2
22066,48773,0.0,0.0
22067,48774,0.2,0.2
22068,48775,0.6,0.6
22069,48776,0.1,0.1
22070,48777,0.6,0.6
22071,48778,0.1,0.1
22072,48779,0.7,0.7
22073,48780,0.1,0.1
22074,48781,0.6,0.6
22075,48782,0.7,0.7
22076,48783,0.1,0.1
22077,48784,0.4,0.4
22078,48785,0.8,0.8
22079,48786,0.5,0.5
22080,48787,0.1,0.1
22081,48788,0.3,0.3
22082,48789,0.1,0.1
22083,48790,0.8,0.8
22084,48791,0.2,0.2
22085,48792,0.2,0.2
22086,48793,0.1,0.1
22087,48794,0.6,0.6
22088,48795,0.4,0.4
22089,48796,0.1,0.1
22090,48797,0.2,0.2
22091,48798,0.3,0.3
22092,48799,0.3,0.3
22093,48800,0.7,0.7
22094,48801,0.5,0.5
22095,48802,0.2,0.2
22096,48803,0.1,0.1
22097,48804,0.2,0.2
22098,48805,0.3,0.3
22099,48806,0.2,0.2
22100,48807,0.3,0.3
22101,48808,0.7,0.7
22102,48809,0.2,0.2
22103,48810,0.6,0.6
22104,48811,0.4,0.4
22105,48812,0.1,0.1
22106,48813,0.0,0.0
22107,48814,0.7,0.7
22108,48815,0.1,0.1
22109,48816,0.2,0.2
22110,48817,0.1,0.1
22111,48818,0.7,0.7
22112,48819,0.4,0.4
22113,48820,0.1,0.1
22114,48821,0.7,0.7
22115,48822,0.2,0.2
22116,48823,0.2,0.2
22117,48824,0.2,0.2
22118,48825,0.3,0.3
22119,48826,0.7,0.7
22120,48827,0.3,0.3
22121,48828,0.2,0.2
22122,48829,0.2,0.2
22123,48830,0.1,0.1
22124,48831,0.7,0.7
22125,48832,0.2,0.2
22126,48833,0.2,0.2
22127,48834,0.4,0.4
22128,48835,0.3,0.3
22129,48836,0.5,0.5
22130,48837,0.3,0.3
22131,48838,0.3,0.3
22132,48839,0.2,0.2
22133,48840,0.0,0.0
22134,48841,0.6,0.6
22135,48842,0.1,0.1
22136,48843,0.1,0.1
22137,48844,0.2,0.2
22138,48845,0.2,0.2
22139,48846,0.4,0.4
22140,48847,0.3,0.3
22141,48848,0.4,0.4
22142,48849,0.2,0.2
22143,48850,0.7,0.7
22144,48851,0.3,0.3
22145,48852,0.7,0.7
22146,48853,0.6,0.6
22147,48854,0.4,0.4
22148,48855,0.3,0.3
22149,48856,0.6,0.6
22150,48857,0.1,0.1
22151,48858,0.5,0.5
22152,48859,0.7,0.7
22153,48860,0.8,0.8
22154,48861,0.1,0.1
22155,48862,0.4,0.4
22156,48863,0.7,0.7
22157,48864,0.2,0.2
22158,48865,0.3,0.3
22159,48866,0.3,0.3
22160,48867,0.2,0.2
22161,48868,0.8,0.8
22162,48869,0.1,0.1
22163,48870,0.2,0.2
22164,48871,0.3,0.3
22165,48872,0.7,0.7
22166,48873,0.2,0.2
22167,48874,0.3,0.3
22168,48875,0.1,0.1
22169,48876,0.1,0.1
22170,48877,0.2,0.2
22171,48878,0.2,0.2
22172,48879,0.8,0.8
22173,48880,0.4,0.4
22174,48881,0.1,0.1
22175,48882,0.3,0.3
22176,48883,0.2,0.2
22177,48884,0.1,0.1
22178,48885,0.3,0.3
22179,48886,0.5,0.5
22180,48887,0.4,0.4
22181,48888,0.2,0.2
22182,48889,0.2,0.2
22183,48890,0.4,0.4
22184,48891,0.5,0.5
22185,48892,0.2,0.2
22186,48893,0.4,0.4
22187,48894,0.5,0.5
22188,48895,0.2,0.2
22189,48896,0.7,0.7
22190,48897,0.5,0.5
22191,48898,0.7,0.7
22192,48899,0.1,0.1
22193,48900,0.8,0.8
22194,48901,0.2,0.2
22195,48902,0.2,0.2
22196,48903,0.7,0.7
22197,48904,0.1,0.1
22198,48905,0.4,0.4
22199,48906,0.0,0.0
22200,48907,0.4,0.4
22201,48908,0.4,0.4
22202,48909,0.3,0.3
22203,48910,0.1,0.1
22204,48911,0.7,0.7
22205,48912,0.1,0.1
22206,48913,0.6,0.6
22207,48914,0.4,0.4
22208,48915,0.3,0.3
22209,48916,0.9,0.9
22210,48917,0.3,0.3
22211,48918,0.5,0.5
22212,48919,0.5,0.5
22213,48920,0.1,0.1
22214,48921,0.2,0.2
22215,48922,0.5,0.5
22216,48923,0.1,0.1
22217,48924,0.2,0.2
22218,48925,0.5,0.5
22219,48926,0.4,0.4
22220,48927,0.5,0.5
22221,48928,0.4,0.4
22222,48929,0.8,0.8
22223,48930,0.1,0.1
22224,48931,0.2,0.2
22225,48932,0.1,0.1
22226,48933,0.8,0.8
22227,48934,0.0,0.0
22228,48935,0.4,0.4
22229,48936,0.4,0.4
22230,48937,0.1,0.1
22231,48938,0.1,0.1
22232,48939,0.0,0.0
22233,48940,0.0,0.0
22234,48941,0.1,0.1
22235,48942,0.0,0.0
22236,48943,0.3,0.3
22237,48944,0.5,0.5
22238,48945,0.4,0.4
22239,48946,0.4,0.4
22240,48947,0.7,0.7
22241,48948,0.3,0.3
22242,48949,0.2,0.2
22243,48950,0.4,0.4
22244,48951,0.1,0.1
22245,48952,0.1,0.1
22246,48953,0.2,0.2
22247,48954,0.0,0.0
22248,48955,0.2,0.2
22249,48956,0.2,0.2
22250,48957,0.2,0.2
22251,48958,0.0,0.0
22252,48959,0.0,0.0
22253,48960,0.4,0.4
22254,48961,0.0,0.0
22255,48962,0.1,0.1
22256,48963,0.4,0.4
22257,48964,0.7,0.7
22258,48965,0.6,0.6
22259,48966,0.2,0.2
22260,48967,0.3,0.3
22261,48968,0.8,0.8
22262,48969,0.2,0.2
22263,48970,0.4,0.4
22264,48971,0.6,0.6
22265,48972,0.1,0.1
22266,48973,0.2,0.2
22267,48974,0.1,0.1
22268,48975,0.8,0.8
22269,48976,0.3,0.3
22270,48977,0.4,0.4
22271,48978,0.1,0.1
22272,48979,0.1,0.1
22273,48980,0.1,0.1
22274,48981,0.1,0.1
22275,48982,0.5,0.5
22276,48983,0.4,0.4
22277,48984,0.0,0.0
22278,48985,0.1,0.1
22279,48986,0.1,0.1
22280,48987,0.1,0.1
22281,48988,0.1,0.1
22282,48989,0.4,0.4
22283,48990,0.0,0.0
22284,48991,0.2,0.2
22285,48992,0.4,0.4
22286,48993,0.6,0.6
22287,48994,0.2,0.2
22288,48995,0.5,0.5
22289,48996,0.5,0.5
22290,48997,0.6,0.6
22291,48998,0.2,0.2
22292,48999,0.2,0.2
22293,49000,0.9,0.9
22294,49001,0.5,0.5
22295,49002,0.5,0.5
22296,49003,0.1,0.1
22297,49004,0.7,0.7
22298,49005,0.2,0.2
22299,49006,0.3,0.3
22300,49007,0.1,0.1
22301,49008,0.0,0.0
22302,49009,0.6,0.6
22303,49010,0.1,0.1
22304,49011,0.1,0.1
22305,49012,0.3,0.3
22306,49013,0.5,0.5
22307,49014,0.2,0.2
22308,49015,0.4,0.4
22309,49016,0.1,0.1
22310,49017,0.1,0.1
22311,49018,0.5,0.5
22312,49019,0.4,0.4
22313,49020,0.1,0.1
22314,49021,0.2,0.2
22315,49022,0.2,0.2
22316,49023,0.1,0.1
22317,49024,0.5,0.5
22318,49025,0.1,0.1
22319,49026,0.4,0.4
22320,49027,0.5,0.5
22321,49028,0.1,0.1
22322,49029,0.3,0.3
22323,49030,0.5,0.5
22324,49031,0.4,0.4
22325,49032,0.3,0.3
22326,49033,0.4,0.4
22327,49034,0.7,0.7
22328,49035,0.2,0.2
22329,49036,0.6,0.6
22330,49037,0.4,0.4
22331,49038,0.2,0.2
22332,49039,0.7,0.7
22333,49040,0.3,0.3
22334,49041,0.2,0.2
22335,49042,0.8,0.8
22336,49043,0.3,0.3
22337,49044,0.0,0.0
22338,49045,0.2,0.2
22339,49046,0.4,0.4
22340,49047,0.5,0.5
22341,49048,0.2,0.2
22342,49049,0.0,0.0
22343,49050,0.2,0.2
22344,49051,0.1,0.1
22345,49052,0.6,0.6
22346,49053,0.4,0.4
22347,49054,0.5,0.5
22348,49055,0.1,0.1
22349,49056,0.6,0.6
22350,49057,0.5,0.5
22351,49058,0.8,0.8
22352,49059,0.1,0.1
22353,49060,0.4,0.4
22354,49061,0.6,0.6
22355,49062,0.4,0.4
22356,49063,0.7,0.7
22357,49064,0.3,0.3
22358,49065,0.4,0.4
22359,49066,0.4,0.4
22360,49067,0.3,0.3
22361,49068,0.8,0.8
22362,49069,0.1,0.1
